Country;ISO3166_alpha3;pop;Years
Total CIS;;227.130311;1997
Total CIS;;227.137857;1998
Total CIS;;227.088878;1999
Total CIS;;227.017372;2000
Total CIS;;226.9414;2001
Total CIS;;226.886565;2002
Total CIS;;226.902752;2003
Total CIS;;227.047304;2004
Total CIS;;227.363274;2005
Total CIS;;227.867273;2006
Total CIS;;228.557718;2007
Total CIS;;229.433754;2008
Total CIS;;230.485952;2009
Total CIS;;231.700805;2010
Total CIS;;233.077508;2011
Total CIS;;234.600925;2012
Total CIS;;236.222821;2013
Total CIS;;237.880691;2014
Total CIS;;239.523482;2015
Total CIS;;241.132141;2016
Total CIS;;242.697577;2017
Total CIS;;244.191499;2018
Total CIS;;245.585485;2019
Total Central America;;15.499041;1965
Total Central America;;15.96217;1966
Total Central America;;16.434994;1967
Total Central America;;16.917011;1968
Total Central America;;17.40779;1969
Total Central America;;17.906899;1970
Total Central America;;18.413969;1971
Total Central America;;18.928803;1972
Total Central America;;19.451502;1973
Total Central America;;19.982227;1974
Total Central America;;20.521115;1975
Total Central America;;21.068044;1976
Total Central America;;21.622684;1977
Total Central America;;22.184895;1978
Total Central America;;22.7544;1979
Total Central America;;23.330989;1980
Total Central America;;23.915036;1981
Total Central America;;24.506437;1982
Total Central America;;25.104146;1983
Total Central America;;25.706669;1984
Total Central America;;26.31321;1985
Total Central America;;26.922655;1986
Total Central America;;27.535974;1987
Total Central America;;28.156907;1988
Total Central America;;28.790636;1989
Total Central America;;29.440567;1990
Total Central America;;30.107961;1991
Total Central America;;30.790868;1992
Total Central America;;31.485596;1993
Total Central America;;32.186823;1994
Total Central America;;32.890436;1995
Total Central America;;33.595316;1996
Total Central America;;34.301721;1997
Total Central America;;35.008772;1998
Total Central America;;35.715827;1999
Total Central America;;36.422506;2000
Total Central America;;37.128004;2001
Total Central America;;37.832088;2002
Total Central America;;38.535529;2003
Total Central America;;39.239638;2004
Total Central America;;39.94535;2005
Total Central America;;40.652901;2006
Total Central America;;41.36205;2007
Total Central America;;42.072727;2008
Total Central America;;42.784856;2009
Total Central America;;43.498349;2010
Total Central America;;44.212865;2011
Total Central America;;44.928557;2012
Total Central America;;45.646148;2013
Total Central America;;46.366742;2014
Total Central America;;47.090905;2015
Total Central America;;47.818788;2016
Total Central America;;48.549456;2017
Total Central America;;49.281002;2018
Total Central America;;50.010996;2019
Total Eastern Africa;;103.721527;1965
Total Eastern Africa;;106.645232;1966
Total Eastern Africa;;109.684939;1967
Total Eastern Africa;;112.837669;1968
Total Eastern Africa;;116.098346;1969
Total Eastern Africa;;119.464958;1970
Total Eastern Africa;;122.936711;1971
Total Eastern Africa;;126.519861;1972
Total Eastern Africa;;130.227287;1973
Total Eastern Africa;;134.076029;1974
Total Eastern Africa;;138.078901;1975
Total Eastern Africa;;142.24259;1976
Total Eastern Africa;;146.565939;1977
Total Eastern Africa;;151.043927;1978
Total Eastern Africa;;155.667654;1979
Total Eastern Africa;;160.940698;1980
Total Eastern Africa;;165.842368;1981
Total Eastern Africa;;170.878101;1982
Total Eastern Africa;;176.069547;1983
Total Eastern Africa;;181.446709;1984
Total Eastern Africa;;187.097675;1985
Total Eastern Africa;;192.905196;1986
Total Eastern Africa;;198.917133;1987
Total Eastern Africa;;205.054948;1988
Total Eastern Africa;;211.21142;1989
Total Eastern Africa;;217.315964;1990
Total Eastern Africa;;223.334724;1991
Total Eastern Africa;;229.307913;1992
Total Eastern Africa;;235.330504;1993
Total Eastern Africa;;241.537827;1994
Total Eastern Africa;;248.028985;1995
Total Eastern Africa;;254.840926;1996
Total Eastern Africa;;261.949884;1997
Total Eastern Africa;;269.320932;1998
Total Eastern Africa;;276.894216;1999
Total Eastern Africa;;284.62837;2000
Total Eastern Africa;;292.520386;2001
Total Eastern Africa;;300.595163;2002
Total Eastern Africa;;308.871695;2003
Total Eastern Africa;;317.377669;2004
Total Eastern Africa;;326.134927;2005
Total Eastern Africa;;335.147158;2006
Total Eastern Africa;;344.413841;2007
Total Eastern Africa;;353.947229;2008
Total Eastern Africa;;363.760704;2009
Total Eastern Africa;;373.862864;2010
Total Eastern Africa;;384.257462;2011
Total Eastern Africa;;394.939714;2012
Total Eastern Africa;;405.89779;2013
Total Eastern Africa;;417.114326;2014
Total Eastern Africa;;428.574243;2015
Total Eastern Africa;;440.27421;2016
Total Eastern Africa;;452.210122;2017
Total Eastern Africa;;464.364917;2018
Total Eastern Africa;;476.718164;2019
Total Europe;;476.089585;1965
Total Europe;;480.269736;1966
Total Europe;;484.26344;1967
Total Europe;;488.116099;1968
Total Europe;;491.902543;1969
Total Europe;;495.675004;1970
Total Europe;;499.443223;1971
Total Europe;;503.179292;1972
Total Europe;;506.854254;1973
Total Europe;;510.425605;1974
Total Europe;;513.862257;1975
Total Europe;;517.161438;1976
Total Europe;;520.333189;1977
Total Europe;;523.375812;1978
Total Europe;;526.290082;1979
Total Europe;;530.601719;1980
Total Europe;;533.295173;1981
Total Europe;;535.86947;1982
Total Europe;;538.364825;1983
Total Europe;;540.834705;1984
Total Europe;;607.113515;1985
Total Europe;;609.905228;1986
Total Europe;;612.706082;1987
Total Europe;;615.470309;1988
Total Europe;;618.131425;1989
Total Europe;;620.638237;1990
Total Europe;;623.002775;1991
Total Europe;;625.237769;1992
Total Europe;;627.284726;1993
Total Europe;;629.069849;1994
Total Europe;;630.55755;1995
Total Europe;;631.605142;1996
Total Europe;;632.372987;1997
Total Europe;;633.058873;1998
Total Europe;;633.930711;1999
Total Europe;;635.17867;2000
Total Europe;;636.946309;2001
Total Europe;;639.107302;2002
Total Europe;;641.547045;2003
Total Europe;;644.085942;2004
Total Europe;;646.589411;2005
Total Europe;;649.038287;2006
Total Europe;;651.451612;2007
Total Europe;;653.833784;2008
Total Europe;;656.20525;2009
Total Europe;;658.577859;2010
Total Europe;;660.917353;2011
Total Europe;;663.2069;2012
Total Europe;;665.457851;2013
Total Europe;;667.689923;2014
Total Europe;;669.90628;2015
Total Europe;;672.134718;2016
Total Europe;;674.33048;2017
Total Europe;;676.375485;2018
Total Europe;;678.113777;2019
Total European Union;;413.892166;1965
Total European Union;;416.993345;1966
Total European Union;;419.913394;1967
Total European Union;;422.689189;1968
Total European Union;;425.382939;1969
Total European Union;;428.038268;1970
Total European Union;;430.660589;1971
Total European Union;;433.225892;1972
Total European Union;;435.713867;1973
Total European Union;;438.094726;1974
Total European Union;;440.345911;1975
Total European Union;;442.470885;1976
Total European Union;;444.475514;1977
Total European Union;;446.343847;1978
Total European Union;;448.056345;1979
Total European Union;;449.604985;1980
Total European Union;;450.981182;1981
Total European Union;;452.205305;1982
Total European Union;;453.334239;1983
Total European Union;;454.444634;1984
Total European Union;;463.258928;1985
Total European Union;;464.526997;1986
Total European Union;;465.844294;1987
Total European Union;;467.200547;1988
Total European Union;;468.573525;1989
Total European Union;;476.725354;1990
Total European Union;;478.100458;1991
Total European Union;;479.481179;1992
Total European Union;;480.794547;1993
Total European Union;;481.943336;1994
Total European Union;;482.870454;1995
Total European Union;;483.528904;1996
Total European Union;;483.97231;1997
Total European Union;;484.367004;1998
Total European Union;;484.942328;1999
Total European Union;;485.858851;2000
Total European Union;;487.174448;2001
Total European Union;;488.750126;2002
Total European Union;;490.636814;2003
Total European Union;;492.595873;2004
Total European Union;;494.504005;2005
Total European Union;;496.33639;2006
Total European Union;;498.112881;2007
Total European Union;;499.807709;2008
Total European Union;;501.400886;2009
Total European Union;;502.87889;2010
Total European Union;;504.212223;2011
Total European Union;;505.39645;2012
Total European Union;;506.475427;2013
Total European Union;;507.514306;2014
Total European Union;;508.55569;2015
Total European Union;;509.621059;2016
Total European Union;;510.683334;2017
Total European Union;;511.678507;2018
Total European Union;;512.516929;2019
Total Middle Africa;;35.893208;1965
Total Middle Africa;;36.678011;1966
Total Middle Africa;;37.482028;1967
Total Middle Africa;;38.320023;1968
Total Middle Africa;;39.211527;1969
Total Middle Africa;;40.170679;1970
Total Middle Africa;;41.203361;1971
Total Middle Africa;;42.306187;1972
Total Middle Africa;;43.471984;1973
Total Middle Africa;;44.689042;1974
Total Middle Africa;;45.948711;1975
Total Middle Africa;;47.251849;1976
Total Middle Africa;;48.601412;1977
Total Middle Africa;;49.993127;1978
Total Middle Africa;;51.421879;1979
Total Middle Africa;;52.885376;1980
Total Middle Africa;;54.384101;1981
Total Middle Africa;;55.923494;1982
Total Middle Africa;;57.512878;1983
Total Middle Africa;;59.164702;1984
Total Middle Africa;;60.890048;1985
Total Middle Africa;;62.683384;1986
Total Middle Africa;;64.547113;1987
Total Middle Africa;;66.509051;1988
Total Middle Africa;;68.604831;1989
Total Middle Africa;;70.855116;1990
Total Middle Africa;;73.283535;1991
Total Middle Africa;;75.871115;1992
Total Middle Africa;;78.544395;1993
Total Middle Africa;;81.2019;1994
Total Middle Africa;;83.775179;1995
Total Middle Africa;;86.236384;1996
Total Middle Africa;;88.620038;1997
Total Middle Africa;;90.996941;1998
Total Middle Africa;;93.469854;1999
Total Middle Africa;;96.115549;2000
Total Middle Africa;;98.955622;2001
Total Middle Africa;;101.974572;2002
Total Middle Africa;;105.166963;2003
Total Middle Africa;;108.515914;2004
Total Middle Africa;;112.00824;2005
Total Middle Africa;;115.648282;2006
Total Middle Africa;;119.442036;2007
Total Middle Africa;;123.378448;2008
Total Middle Africa;;127.442325;2009
Total Middle Africa;;131.622131;2010
Total Middle Africa;;135.912681;2011
Total Middle Africa;;140.314559;2012
Total Middle Africa;;144.828583;2013
Total Middle Africa;;149.45757;2014
Total Middle Africa;;154.203227;2015
Total Middle Africa;;159.064782;2016
Total Middle Africa;;164.038995;2017
Total Middle Africa;;169.121878;2018
Total Middle Africa;;174.308427;2019
Total Middle East;;57.73081;1965
Total Middle East;;59.404538;1966
Total Middle East;;61.13686;1967
Total Middle East;;62.937907;1968
Total Middle East;;64.820554;1969
Total Middle East;;66.796212;1970
Total Middle East;;68.873663;1971
Total Middle East;;71.058238;1972
Total Middle East;;73.354698;1973
Total Middle East;;75.766572;1974
Total Middle East;;78.299561;1975
Total Middle East;;80.947123;1976
Total Middle East;;83.717665;1977
Total Middle East;;86.649122;1978
Total Middle East;;89.790707;1979
Total Middle East;;93.172379;1980
Total Middle East;;96.803227;1981
Total Middle East;;100.656872;1982
Total Middle East;;104.68247;1983
Total Middle East;;108.809344;1984
Total Middle East;;112.979617;1985
Total Middle East;;117.175345;1986
Total Middle East;;121.389494;1987
Total Middle East;;125.587883;1988
Total Middle East;;129.73442;1989
Total Middle East;;133.802126;1990
Total Middle East;;137.780535;1991
Total Middle East;;141.669004;1992
Total Middle East;;145.46534;1993
Total Middle East;;149.172525;1994
Total Middle East;;152.799272;1995
Total Middle East;;156.349366;1996
Total Middle East;;159.841152;1997
Total Middle East;;163.31821;1998
Total Middle East;;166.836539;1999
Total Middle East;;170.444211;2000
Total Middle East;;174.13729;2001
Total Middle East;;177.92618;2002
Total Middle East;;181.887186;2003
Total Middle East;;186.114952;2004
Total Middle East;;190.665458;2005
Total Middle East;;195.57818;2006
Total Middle East;;200.803721;2007
Total Middle East;;206.197577;2008
Total Middle East;;211.559249;2009
Total Middle East;;216.740552;2010
Total Middle East;;221.698833;2011
Total Middle East;;226.465438;2012
Total Middle East;;231.057726;2013
Total Middle East;;235.518889;2014
Total Middle East;;239.887741;2015
Total Middle East;;244.142264;2016
Total Middle East;;248.282673;2017
Total Middle East;;252.398403;2018
Total Middle East;;256.608296;2019
Total Non-OECD;;2495.213212;1965
Total Non-OECD;;2553.562257;1966
Total Non-OECD;;2614.660649;1967
Total Non-OECD;;2677.895023;1968
Total Non-OECD;;2742.393129;1969
Total Non-OECD;;2807.480582;1970
Total Non-OECD;;2873.012575;1971
Total Non-OECD;;2939.042212;1972
Total Non-OECD;;3005.342836;1973
Total Non-OECD;;3071.704069;1974
Total Non-OECD;;3138.017592;1975
Total Non-OECD;;3204.140778;1976
Total Non-OECD;;3270.187418;1977
Total Non-OECD;;3336.642379;1978
Total Non-OECD;;3404.182436;1979
Total Non-OECD;;3475.558356;1980
Total Non-OECD;;3546.298714;1981
Total Non-OECD;;3618.499341;1982
Total Non-OECD;;3692.546327;1983
Total Non-OECD;;3768.900771;1984
Total Non-OECD;;3842.165049;1985
Total Non-OECD;;3923.808251;1986
Total Non-OECD;;4007.775177;1987
Total Non-OECD;;4092.669512;1988
Total Non-OECD;;4176.605665;1989
Total Non-OECD;;4256.20949;1990
Total Non-OECD;;4334.958502;1991
Total Non-OECD;;4411.173471;1992
Total Non-OECD;;4485.391798;1993
Total Non-OECD;;4558.530046;1994
Total Non-OECD;;4631.284051;1995
Total Non-OECD;;4703.68135;1996
Total Non-OECD;;4775.662479;1997
Total Non-OECD;;4847.283174;1998
Total Non-OECD;;4918.589918;1999
Total Non-OECD;;4989.645865;2000
Total Non-OECD;;5060.590242;2001
Total Non-OECD;;5131.581425;2002
Total Non-OECD;;5202.681041;2003
Total Non-OECD;;5274.223841;2004
Total Non-OECD;;5346.401907;2005
Total Non-OECD;;5419.304546;2006
Total Non-OECD;;5492.909116;2007
Total Non-OECD;;5567.204299;2008
Total Non-OECD;;5642.138787;2009
Total Non-OECD;;5717.651387;2010
Total Non-OECD;;5793.723941;2011
Total Non-OECD;;5870.234655;2012
Total Non-OECD;;5947.17601;2013
Total Non-OECD;;6024.253298;2014
Total Non-OECD;;6101.285184;2015
Total Non-OECD;;6178.17981;2016
Total Non-OECD;;6254.871752;2017
Total Non-OECD;;6331.274124;2018
Total Non-OECD;;6407.308415;2019
Total North America;;263.485515;1965
Total North America;;267.391201;1966
Total North America;;271.186075;1967
Total North America;;274.912726;1968
Total North America;;278.629809;1969
Total North America;;282.381231;1970
Total North America;;286.18391;1971
Total North America;;290.031942;1972
Total North America;;293.91842;1973
Total North America;;297.827606;1974
Total North America;;301.748463;1975
Total North America;;305.683203;1976
Total North America;;309.639944;1977
Total North America;;313.619895;1978
Total North America;;317.624362;1979
Total North America;;321.654612;1980
Total North America;;325.711847;1981
Total North America;;329.797039;1982
Total North America;;333.910978;1983
Total North America;;338.054366;1984
Total North America;;342.228115;1985
Total North America;;346.437746;1986
Total North America;;350.685755;1987
Total North America;;354.967108;1988
Total North America;;359.274236;1989
Total North America;;363.604767;1990
Total North America;;367.940805;1991
Total North America;;372.290154;1992
Total North America;;376.705534;1993
Total North America;;381.258334;1994
Total North America;;385.991184;1995
Total North America;;390.939873;1996
Total North America;;396.06702;1997
Total North America;;401.2537;1998
Total North America;;406.335482;1999
Total North America;;411.199138;2000
Total North America;;415.786216;2001
Total North America;;420.142336;2002
Total North America;;424.384633;2003
Total North America;;428.685087;2004
Total North America;;433.163021;2005
Total North America;;437.856126;2006
Total North America;;442.709723;2007
Total North America;;447.638932;2008
Total North America;;452.517544;2009
Total North America;;457.251996;2010
Total North America;;461.818675;2011
Total North America;;466.240072;2012
Total North America;;470.524232;2013
Total North America;;474.692897;2014
Total North America;;478.763231;2015
Total North America;;482.732313;2016
Total North America;;486.594175;2017
Total North America;;490.361603;2018
Total North America;;494.051484;2019
Total OECD;;843.528629;1965
Total OECD;;853.501732;1966
Total OECD;;863.22405;1967
Total OECD;;872.792315;1968
Total OECD;;882.350524;1969
Total OECD;;891.996364;1970
Total OECD;;901.767435;1971
Total OECD;;911.610773;1972
Total OECD;;921.424316;1973
Total OECD;;931.061804;1974
Total OECD;;940.419599;1975
Total OECD;;949.467702;1976
Total OECD;;958.244942;1977
Total OECD;;966.801552;1978
Total OECD;;975.216279;1979
Total OECD;;983.550935;1980
Total OECD;;991.825502;1981
Total OECD;;1000.035341;1982
Total OECD;;1008.190209;1983
Total OECD;;1016.295519;1984
Total OECD;;1030.266629;1985
Total OECD;;1038.299117;1986
Total OECD;;1046.313901;1987
Total OECD;;1054.350933;1988
Total OECD;;1062.459206;1989
Total OECD;;1072.676856;1990
Total OECD;;1081.018874;1991
Total OECD;;1089.469992;1992
Total OECD;;1097.966679;1993
Total OECD;;1106.41866;1994
Total OECD;;1114.763396;1995
Total OECD;;1122.98055;1996
Total OECD;;1131.097763;1997
Total OECD;;1139.159217;1998
Total OECD;;1147.230935;1999
Total OECD;;1155.363507;2000
Total OECD;;1163.552863;2001
Total OECD;;1171.709451;2002
Total OECD;;1180.022754;2003
Total OECD;;1188.454478;2004
Total OECD;;1197.02327;2005
Total OECD;;1205.742566;2006
Total OECD;;1214.576765;2007
Total OECD;;1223.433281;2008
Total OECD;;1232.187286;2009
Total OECD;;1240.742575;2010
Total OECD;;1249.044395;2011
Total OECD;;1257.092662;2012
Total OECD;;1264.910853;2013
Total OECD;;1272.547415;2014
Total OECD;;1280.025936;2015
Total OECD;;1287.367931;2016
Total OECD;;1294.523659;2017
Total OECD;;1301.363689;2018
Total OECD;;1307.716642;2019
Total S. & Cent. America;;208.300042;1965
Total S. & Cent. America;;213.60841;1966
Total S. & Cent. America;;218.940852;1967
Total S. & Cent. America;;224.305209;1968
Total S. & Cent. America;;229.70504;1969
Total S. & Cent. America;;235.144796;1970
Total S. & Cent. America;;240.620334;1971
Total S. & Cent. America;;246.133742;1972
Total S. & Cent. America;;251.703996;1973
Total S. & Cent. America;;257.356602;1974
Total S. & Cent. America;;263.110463;1975
Total S. & Cent. America;;268.967983;1976
Total S. & Cent. America;;274.925205;1977
Total S. & Cent. America;;280.985564;1978
Total S. & Cent. America;;287.151068;1979
Total S. & Cent. America;;293.519043;1980
Total S. & Cent. America;;299.894536;1981
Total S. & Cent. America;;306.365465;1982
Total S. & Cent. America;;312.905874;1983
Total S. & Cent. America;;319.481637;1984
Total S. & Cent. America;;326.129046;1985
Total S. & Cent. America;;332.709012;1986
Total S. & Cent. America;;339.28277;1987
Total S. & Cent. America;;345.848438;1988
Total S. & Cent. America;;352.40811;1989
Total S. & Cent. America;;358.961954;1990
Total S. & Cent. America;;365.499877;1991
Total S. & Cent. America;;372.013112;1992
Total S. & Cent. America;;378.504389;1993
Total S. & Cent. America;;384.97995;1994
Total S. & Cent. America;;391.440045;1995
Total S. & Cent. America;;397.885249;1996
Total S. & Cent. America;;404.311439;1997
Total S. & Cent. America;;410.666765;1998
Total S. & Cent. America;;416.920225;1999
Total S. & Cent. America;;423.041624;2000
Total S. & Cent. America;;429.021746;2001
Total S. & Cent. America;;434.865114;2002
Total S. & Cent. America;;440.572708;2003
Total S. & Cent. America;;446.150549;2004
Total S. & Cent. America;;451.605717;2005
Total S. & Cent. America;;456.933096;2006
Total S. & Cent. America;;462.137688;2007
Total S. & Cent. America;;467.251095;2008
Total S. & Cent. America;;472.315219;2009
Total S. & Cent. America;;477.359865;2010
Total S. & Cent. America;;482.399841;2011
Total S. & Cent. America;;487.347376;2012
Total S. & Cent. America;;492.340606;2013
Total S. & Cent. America;;497.266587;2014
Total S. & Cent. America;;502.101692;2015
Total S. & Cent. America;;506.836608;2016
Total S. & Cent. America;;511.480031;2017
Total S. & Cent. America;;516.048429;2018
Total S. & Cent. America;;520.566104;2019
Total Western Africa;;94.607331;1965
Total Western Africa;;96.738694;1966
Total Western Africa;;98.940445;1967
Total Western Africa;;101.222703;1968
Total Western Africa;;103.59881;1969
Total Western Africa;;106.080024;1970
Total Western Africa;;108.66839;1971
Total Western Africa;;111.366484;1972
Total Western Africa;;114.186192;1973
Total Western Africa;;117.141532;1974
Total Western Africa;;120.241779;1975
Total Western Africa;;123.49322;1976
Total Western Africa;;126.891743;1977
Total Western Africa;;130.422401;1978
Total Western Africa;;134.063664;1979
Total Western Africa;;137.799461;1980
Total Western Africa;;141.624707;1981
Total Western Africa;;145.542714;1982
Total Western Africa;;149.556329;1983
Total Western Africa;;153.671194;1984
Total Western Africa;;157.891464;1985
Total Western Africa;;162.22047;1986
Total Western Africa;;166.656462;1987
Total Western Africa;;171.19291;1988
Total Western Africa;;175.820531;1989
Total Western Africa;;180.535022;1990
Total Western Africa;;185.334395;1991
Total Western Africa;;190.22759;1992
Total Western Africa;;195.23475;1993
Total Western Africa;;200.382693;1994
Total Western Africa;;205.691815;1995
Total Western Africa;;211.175755;1996
Total Western Africa;;216.834491;1997
Total Western Africa;;222.658958;1998
Total Western Africa;;228.633069;1999
Total Western Africa;;234.74862;2000
Total Western Africa;;241.003263;2001
Total Western Africa;;247.412245;2002
Total Western Africa;;254.005676;2003
Total Western Africa;;260.823416;2004
Total Western Africa;;267.894672;2005
Total Western Africa;;275.23208;2006
Total Western Africa;;282.830148;2007
Total Western Africa;;290.676988;2008
Total Western Africa;;298.752071;2009
Total Western Africa;;307.04041;2010
Total Western Africa;;315.538371;2011
Total Western Africa;;324.250942;2012
Total Western Africa;;333.181562;2013
Total Western Africa;;342.336091;2014
Total Western Africa;;351.717644;2015
Total Western Africa;;361.327308;2016
Total Western Africa;;371.159563;2017
Total Western Africa;;381.202453;2018
Total Western Africa;;391.440147;2019
Total World;;3338.741841;1965
Total World;;3407.063989;1966
Total World;;3477.884699;1967
Total World;;3550.687338;1968
Total World;;3624.743653;1969
Total World;;3699.476946;1970
Total World;;3774.78001;1971
Total World;;3850.652985;1972
Total World;;3926.767152;1973
Total World;;4002.765873;1974
Total World;;4078.437191;1975
Total World;;4153.60848;1976
Total World;;4228.43236;1977
Total World;;4303.443931;1978
Total World;;4379.398715;1979
Total World;;4459.109291;1980
Total World;;4538.124216;1981
Total World;;4618.534682;1982
Total World;;4700.736536;1983
Total World;;4785.19629;1984
Total World;;4872.431678;1985
Total World;;4962.107368;1986
Total World;;5054.089078;1987
Total World;;5147.020445;1988
Total World;;5239.064871;1989
Total World;;5328.886346;1990
Total World;;5415.977376;1991
Total World;;5500.643463;1992
Total World;;5583.358477;1993
Total World;;5664.948706;1994
Total World;;5746.047447;1995
Total World;;5826.6619;1996
Total World;;5906.760242;1997
Total World;;5986.442391;1998
Total World;;6065.820853;1999
Total World;;6145.009372;2000
Total World;;6224.143105;2001
Total World;;6303.290876;2002
Total World;;6382.703795;2003
Total World;;6462.678319;2004
Total World;;6543.425177;2005
Total World;;6625.047112;2006
Total World;;6707.485881;2007
Total World;;6790.63758;2008
Total World;;6874.326073;2009
Total World;;6958.393962;2010
Total World;;7042.768336;2011
Total World;;7127.327317;2012
Total World;;7212.086863;2013
Total World;;7296.800713;2014
Total World;;7381.31112;2015
Total World;;7465.547741;2016
Total World;;7549.395411;2017
Total World;;7632.637813;2018
Total World;;7715.025057;2019
Trinidad & Tobago;TTO;0.911742;1965
Trinidad & Tobago;TTO;0.919218;1966
Trinidad & Tobago;TTO;0.925233;1967
Trinidad & Tobago;TTO;0.930792;1968
Trinidad & Tobago;TTO;0.937184;1969
Trinidad & Tobago;TTO;0.945357;1970
Trinidad & Tobago;TTO;0.955753;1971
Trinidad & Tobago;TTO;0.968136;1972
Trinidad & Tobago;TTO;0.982006;1973
Trinidad & Tobago;TTO;0.996479;1974
Trinidad & Tobago;TTO;1.010934;1975
Trinidad & Tobago;TTO;1.025104;1976
Trinidad & Tobago;TTO;1.03921;1977
Trinidad & Tobago;TTO;1.05356;1978
Trinidad & Tobago;TTO;1.068644;1979
Trinidad & Tobago;TTO;1.084743;1980
Trinidad & Tobago;TTO;1.101983;1981
Trinidad & Tobago;TTO;1.120019;1982
Trinidad & Tobago;TTO;1.138071;1983
Trinidad & Tobago;TTO;1.155083;1984
Trinidad & Tobago;TTO;1.170296;1985
Trinidad & Tobago;TTO;1.183382;1986
Trinidad & Tobago;TTO;1.194532;1987
Trinidad & Tobago;TTO;1.20415;1988
Trinidad & Tobago;TTO;1.212858;1989
Trinidad & Tobago;TTO;1.221121;1990
Trinidad & Tobago;TTO;1.229108;1991
Trinidad & Tobago;TTO;1.236685;1992
Trinidad & Tobago;TTO;1.243605;1993
Trinidad & Tobago;TTO;1.249527;1994
Trinidad & Tobago;TTO;1.2542;1995
Trinidad & Tobago;TTO;1.257547;1996
Trinidad & Tobago;TTO;1.259838;1997
Trinidad & Tobago;TTO;1.261699;1998
Trinidad & Tobago;TTO;1.263927;1999
Trinidad & Tobago;TTO;1.267159;2000
Trinidad & Tobago;TTO;1.271627;2001
Trinidad & Tobago;TTO;1.27721;2002
Trinidad & Tobago;TTO;1.283564;2003
Trinidad & Tobago;TTO;1.290115;2004
Trinidad & Tobago;TTO;1.296497;2005
Trinidad & Tobago;TTO;1.302552;2006
Trinidad & Tobago;TTO;1.30845;2007
Trinidad & Tobago;TTO;1.314449;2008
Trinidad & Tobago;TTO;1.320921;2009
Trinidad & Tobago;TTO;1.328144;2010
Trinidad & Tobago;TTO;1.33618;2011
Trinidad & Tobago;TTO;1.344814;2012
Trinidad & Tobago;TTO;1.353708;2013
Trinidad & Tobago;TTO;1.362337;2014
Trinidad & Tobago;TTO;1.370332;2015
Trinidad & Tobago;TTO;1.377563;2016
Trinidad & Tobago;TTO;1.38406;2017
Trinidad & Tobago;TTO;1.389841;2018
Trinidad & Tobago;TTO;1.394969;2019
Tunisia;TUN;4.547941;1965
Tunisia;TUN;4.640995;1966
Tunisia;TUN;4.740526;1967
Tunisia;TUN;4.84522;1968
Tunisia;TUN;4.953379;1969
Tunisia;TUN;5.063805;1970
Tunisia;TUN;5.17629;1971
Tunisia;TUN;5.291335;1972
Tunisia;TUN;5.409338;1973
Tunisia;TUN;5.530978;1974
Tunisia;TUN;5.656912;1975
Tunisia;TUN;5.786482;1976
Tunisia;TUN;5.919958;1977
Tunisia;TUN;6.060158;1978
Tunisia;TUN;6.210756;1979
Tunisia;TUN;6.37404;1980
Tunisia;TUN;6.551232;1981
Tunisia;TUN;6.74052;1982
Tunisia;TUN;6.937332;1983
Tunisia;TUN;7.135265;1984
Tunisia;TUN;7.32959;1985
Tunisia;TUN;7.517854;1986
Tunisia;TUN;7.700733;1987
Tunisia;TUN;7.880333;1988
Tunisia;TUN;8.060211;1989
Tunisia;TUN;8.242509;1990
Tunisia;TUN;8.427851;1991
Tunisia;TUN;8.613855;1992
Tunisia;TUN;8.795934;1993
Tunisia;TUN;8.967916;1994
Tunisia;TUN;9.1254;1995
Tunisia;TUN;9.267335;1996
Tunisia;TUN;9.395119;1997
Tunisia;TUN;9.509862;1998
Tunisia;TUN;9.613587;1999
Tunisia;TUN;9.708347;2000
Tunisia;TUN;9.793915;2001
Tunisia;TUN;9.871261;2002
Tunisia;TUN;9.945282;2003
Tunisia;TUN;10.022278;2004
Tunisia;TUN;10.106778;2005
Tunisia;TUN;10.201211;2006
Tunisia;TUN;10.304729;2007
Tunisia;TUN;10.414425;2008
Tunisia;TUN;10.525691;2009
Tunisia;TUN;10.635245;2010
Tunisia;TUN;10.741872;2011
Tunisia;TUN;10.846993;2012
Tunisia;TUN;10.952949;2013
Tunisia;TUN;11.063195;2014
Tunisia;TUN;11.179951;2015
Tunisia;TUN;11.303942;2016
Tunisia;TUN;11.433438;2017
Tunisia;TUN;11.565203;2018
Tunisia;TUN;11.694721;2019
Turkey;TUR;30.972996;1965
Turkey;TUR;31.717504;1966
Turkey;TUR;32.477994;1967
Turkey;TUR;33.256465;1968
Turkey;TUR;34.055391;1969
Turkey;TUR;34.876296;1970
Turkey;TUR;35.720603;1971
Turkey;TUR;36.587267;1972
Turkey;TUR;37.472329;1973
Turkey;TUR;38.370278;1974
Turkey;TUR;39.277249;1975
Turkey;TUR;40.189561;1976
Turkey;TUR;41.10829;1977
Turkey;TUR;42.039983;1978
Turkey;TUR;42.994043;1979
Turkey;TUR;43.975972;1980
Turkey;TUR;44.988411;1981
Turkey;TUR;46.025411;1982
Turkey;TUR;47.07347;1983
Turkey;TUR;48.114158;1984
Turkey;TUR;49.133928;1985
Turkey;TUR;50.128548;1986
Turkey;TUR;51.10093;1987
Turkey;TUR;52.053764;1988
Turkey;TUR;52.992479;1989
Turkey;TUR;53.921758;1990
Turkey;TUR;54.840595;1991
Turkey;TUR;55.748946;1992
Turkey;TUR;56.653808;1993
